"institution_display_name","institution_id","institution_ror","institution_country_code"
"University of Naples Federico II","https://openalex.org/I71267560","https://ror.org/05290cv24","IT"
"University of Natural Resources and Life Sciences, Vienna","https://openalex.org/I92869138","https://ror.org/057ff4y42","AT"
"University of Nebraska Medical Center","https://openalex.org/I59130452","https://ror.org/00thqtb16","US"
"University of Nebraska at Omaha","https://openalex.org/I122266389","https://ror.org/04yrkc140","US"
"University of Nebraska–Lincoln","https://openalex.org/I114395901","https://ror.org/043mer456","US"
"University of Neuchâtel","https://openalex.org/I57825437","https://ror.org/00vasag41","CH"
"University of Nevada Reno","https://openalex.org/I134113660","https://ror.org/01keh0577","US"
"University of Nevada, Las Vegas","https://openalex.org/I133999245","https://ror.org/0406gha72","US"
"University of New Hampshire","https://openalex.org/I161057412","https://ror.org/01rmh9n78","US"
"University of New Hampshire at Manchester","https://openalex.org/I179093154","https://ror.org/04pvpk743","US"
"University of New Haven","https://openalex.org/I40253897","https://ror.org/00zm4rq24","US"
"University of New Mexico","https://openalex.org/I169521973","https://ror.org/05fs6jp91","US"
"University of New Orleans","https://openalex.org/I192396691","https://ror.org/034mtvk83","US"
"University of Newcastle Australia","https://openalex.org/I78757542","https://ror.org/00eae9z71","AU"
"University of North Carolina Wilmington","https://openalex.org/I153901656","https://ror.org/02t0qr014","US"
"University of North Carolina at Chapel Hill","https://openalex.org/I114027177","https://ror.org/0130frc33","US"
"University of North Carolina at Charlotte","https://openalex.org/I102149020","https://ror.org/04dawnj30","US"
"University of North Carolina at Greensboro","https://openalex.org/I169335092","https://ror.org/04fnxsj42","US"
"University of North Carolina at Pembroke","https://openalex.org/I3970613","https://ror.org/05pckj715","US"
"University of North Texas","https://openalex.org/I123534392","https://ror.org/00v97ad02","US"
"University of North Texas Health Science Center","https://openalex.org/I165139151","https://ror.org/05msxaq47","US"
"University of Northern British Columbia","https://openalex.org/I151934421","https://ror.org/025wzwv46","CA"
"University of Northern Colorado","https://openalex.org/I71966907","https://ror.org/016bysn57","US"
"University of Notre Dame","https://openalex.org/I107639228","https://ror.org/00mkhxb43","US"
"University of Nottingham","https://openalex.org/I142263535","https://ror.org/01ee9ar58","GB"
"University of Oklahoma","https://openalex.org/I8692664","https://ror.org/02aqsxs83","US"
"University of Ontario Institute of Technology","https://openalex.org/I39470171","https://ror.org/016zre027","CA"
"University of Oregon","https://openalex.org/I181233156","https://ror.org/0293rh119","US"
"University of Orléans","https://openalex.org/I12449238","https://ror.org/014zrew76","FR"
"University of Oslo","https://openalex.org/I184942183","https://ror.org/01xtthb56","NO"
"University of Otago","https://openalex.org/I80281795","https://ror.org/01jmxt844","NZ"
"University of Ottawa","https://openalex.org/I153718931","https://ror.org/03c4mmv16","CA"
"University of Oxford","https://openalex.org/I40120149","https://ror.org/052gg0110","GB"
"University of Padua","https://openalex.org/I138689650","https://ror.org/00240q980","IT"
"University of Palermo","https://openalex.org/I900890020","https://ror.org/044k9ta02","IT"
"University of Palermo","https://openalex.org/I4210139084","https://ror.org/04fz79c74","AR"
"University of Paris-Saclay","https://openalex.org/I277688954","https://ror.org/03xjwb503","FR"
"University of Parma","https://openalex.org/I124601658","https://ror.org/02k7wn190","IT"
"University of Passau","https://openalex.org/I186354981","https://ror.org/05ydjnb78","DE"
"University of Pennsylvania","https://openalex.org/I79576946","https://ror.org/00b30xv10","US"
"University of Pennsylvania Health System","https://openalex.org/I4210143392","https://ror.org/04h81rw26","US"
"University of Peradeniya","https://openalex.org/I111199411","https://ror.org/025h79t26","LK"
"University of Phoenix","https://openalex.org/I176279760","https://ror.org/01j0n2h15","US"
"University of Pisa","https://openalex.org/I108290504","https://ror.org/03ad39j10","IT"
"University of Pittsburgh","https://openalex.org/I170201317","https://ror.org/01an3r305","US"
"University of Pittsburgh Medical Center","https://openalex.org/I4210134769","https://ror.org/04ehecz88","US"
"University of Pittsburgh at Bradford","https://openalex.org/I4210086901","https://ror.org/0019bf448","US"
"University of Queensland","https://openalex.org/I165143802","https://ror.org/00rqy9422","AU"
"University of Rajasthan","https://openalex.org/I99552915","https://ror.org/05arfhc56","IN"
"University of Reading","https://openalex.org/I71052956","https://ror.org/05v62cm79","GB"
"University of Regensburg","https://openalex.org/I60668342","https://ror.org/01eezs655","DE"
"University of Reggio Calabria","https://openalex.org/I59725666","https://ror.org/041sz8d87","IT"
"University of Regina","https://openalex.org/I194028371","https://ror.org/03dzc0485","CA"
"University of Rhode Island","https://openalex.org/I17626003","https://ror.org/013ckk937","US"
"University of Rochester","https://openalex.org/I5388228","https://ror.org/022kthw22","US"
"University of Rochester Medical Center","https://openalex.org/I28792581","https://ror.org/00trqv719","US"
"University of Rome Tor Vergata","https://openalex.org/I116067653","https://ror.org/02p77k626","IT"
"University of Salerno","https://openalex.org/I131729948","https://ror.org/0192m2k53","IT"
"University of Salford","https://openalex.org/I54459138","https://ror.org/01tmqtf75","GB"
"University of San Andrés","https://openalex.org/I4064826","https://ror.org/04f7h3b65","AR"
"University of San Diego","https://openalex.org/I160856358","https://ror.org/03jbbze48","US"
"University of San Francisco","https://openalex.org/I76766440","https://ror.org/029m7xn54","US"
"University of Santa Monica","https://openalex.org/I4210100321","https://ror.org/0145dtj11","US"
"University of Santiago de Compostela","https://openalex.org/I200284239","https://ror.org/030eybx10","ES"
"University of Saskatchewan","https://openalex.org/I32625721","https://ror.org/010x8gc63","CA"
"University of Science and Technology","https://openalex.org/I118692353","https://ror.org/05bj7sh33","YE"
"University of Science and Technology Bannu","https://openalex.org/I4210154218","https://ror.org/04be2dn15","PK"
"University of Science and Technology Beijing","https://openalex.org/I92403157","https://ror.org/02egmk993","CN"
"University of Science and Technology Liaoning","https://openalex.org/I114117164","https://ror.org/03grx7119","CN"
"University of Science and Technology of China","https://openalex.org/I126520041","https://ror.org/04c4dkn09","CN"
"University of Shanghai for Science and Technology","https://openalex.org/I148128674","https://ror.org/00ay9v204","CN"
"University of Sheffield","https://openalex.org/I91136226","https://ror.org/05krs5044","GB"
"University of Siena","https://openalex.org/I102064193","https://ror.org/01tevnk56","IT"
"University of South Carolina","https://openalex.org/I155781252","https://ror.org/02b6qw903","US"
"University of South Carolina Sumter","https://openalex.org/I32870303","https://ror.org/04nk82x68","US"
"University of South China","https://openalex.org/I91935597","https://ror.org/03mqfn238","CN"
"University of South Florida","https://openalex.org/I2613432","https://ror.org/032db5x82","US"
"University of South Florida Sarasota–Manatee","https://openalex.org/I59422894","https://ror.org/0062skg93","US"
"University of Southampton","https://openalex.org/I43439940","https://ror.org/01ryk1543","GB"
"University of Southern California","https://openalex.org/I1174212","https://ror.org/03taz7m60","US"
"University of Southern Denmark","https://openalex.org/I177969490","https://ror.org/03yrrjy16","DK"
"University of Southern Indiana","https://openalex.org/I128409426","https://ror.org/006bmx089","US"
"University of St. Gallen","https://openalex.org/I202963720","https://ror.org/0561a3s31","CH"
"University of St. Thomas - Minnesota","https://openalex.org/I161515732","https://ror.org/05vfxvp80","US"
"University of Stirling","https://openalex.org/I12093191","https://ror.org/045wgfr59","GB"
"University of Strasbourg","https://openalex.org/I68947357","https://ror.org/00pg6eq24","FR"
"University of Strathclyde","https://openalex.org/I181647926","https://ror.org/00n3w3b69","GB"
"University of Stuttgart","https://openalex.org/I100066346","https://ror.org/04vnq7t77","DE"
"University of Surrey","https://openalex.org/I28290843","https://ror.org/00ks66431","GB"
"University of Sussex","https://openalex.org/I162608824","https://ror.org/00ayhx656","GB"
"University of Sydney","https://openalex.org/I129604602","https://ror.org/0384j8v12","AU"
"University of Tartu","https://openalex.org/I56085075","https://ror.org/03z77qz90","EE"
"University of Tasmania","https://openalex.org/I129801699","https://ror.org/01nfmeh72","AU"
"University of Technology Sydney","https://openalex.org/I114017466","https://ror.org/03f0f6041","AU"
"University of Tennessee Health Science Center","https://openalex.org/I160606119","https://ror.org/0011qv509","US"
"University of Tennessee at Knoxville","https://openalex.org/I75027704","https://ror.org/020f3ap87","US"
"University of Toledo","https://openalex.org/I90871651","https://ror.org/01pbdzh19","US"
"University of Toledo Medical Center","https://openalex.org/I12057038","https://ror.org/01600wh70","US"
"University of Toronto","https://openalex.org/I185261750","https://ror.org/03dbr7087","CA"
"University of Trento","https://openalex.org/I193223587","https://ror.org/05trd4x28","IT"
"University of Tsukuba","https://openalex.org/I146399215","https://ror.org/02956yf07","JP"
"University of Tulsa","https://openalex.org/I87208437","https://ror.org/04wn28048","US"
"University of Turin","https://openalex.org/I55143463","https://ror.org/048tbm396","IT"
"University of Tübingen","https://openalex.org/I8087733","https://ror.org/03a1kwz48","DE"
"University of Ulm","https://openalex.org/I196349391","https://ror.org/032000t02","DE"
"University of Ulster","https://openalex.org/I138801177","https://ror.org/01yp9g959","GB"
"University of Utah","https://openalex.org/I223532165","https://ror.org/03r0ha626","US"
"University of Vermont","https://openalex.org/I111236770","https://ror.org/0155zta11","US"
"University of Vienna","https://openalex.org/I129774422","https://ror.org/03prydq77","AT"
"University of Virginia","https://openalex.org/I51556381","https://ror.org/0153tk833","US"
"University of Waikato","https://openalex.org/I52179390","https://ror.org/013fsnh78","NZ"
"University of Wales","https://openalex.org/I97429440","https://ror.org/01se4f844","GB"
"University of Warwick","https://openalex.org/I39555362","https://ror.org/01a77tt86","GB"
"University of Washington","https://openalex.org/I201448701","https://ror.org/00cvxb145","US"
"University of Washington Bothell","https://openalex.org/I4210138624","https://ror.org/02ygzhr13","US"
"University of Waterloo","https://openalex.org/I151746483","https://ror.org/01aff2v68","CA"
"University of West Florida","https://openalex.org/I83683471","https://ror.org/002w4zy91","US"
"University of West Georgia","https://openalex.org/I5950314","https://ror.org/01cqxk816","US"
"University of Western Australia","https://openalex.org/I177877127","https://ror.org/047272k79","AU"
"University of Westminster","https://openalex.org/I94951947","https://ror.org/04ycpbx82","GB"
"University of Wisconsin Hospital and Clinics","https://openalex.org/I2799905417","https://ror.org/02mqqhj42","US"
"University of Wisconsin–Madison","https://openalex.org/I135310074","https://ror.org/01y2jtd41","US"
"University of Wisconsin–Milwaukee","https://openalex.org/I43579087","https://ror.org/031q21x57","US"
"University of Wollongong","https://openalex.org/I204824540","https://ror.org/00jtmb277","AU"
"University of Worcester","https://openalex.org/I808010","https://ror.org/00v6s9648","GB"
"University of Wuppertal","https://openalex.org/I167360494","https://ror.org/00613ak93","DE"
"University of Wyoming","https://openalex.org/I12834331","https://ror.org/01485tq96","US"
