"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"761","10.1257/app.4.2.36","https://doi.org/10.1257%2Fapp.4.2.36","2012","apr","American Economic Association","4","2","36--61","Christian Dustmann and Uta Schönberg","What Makes Firm-based Vocational Training Schemes Successful? The Role of Commitment","American Economic Journal: Applied Economics","Dustmann_2012","article"
"762","10.1257/app.4.2.274","https://doi.org/10.1257%2Fapp.4.2.274","2012","apr","American Economic Association","4","2","274--307","Viktoria Hnatkovska and Amartya Lahiri and Sourabh Paul","Castes and Labor Mobility","American Economic Journal: Applied Economics","Hnatkovska_2012","article"
"763","10.1257/app.4.2.168","https://doi.org/10.1257%2Fapp.4.2.168","2012","apr","American Economic Association","4","2","168--198","Andrey Stoyanov and Nikolay Zubanov","Productivity Spillovers Across Firms through Worker Mobility","American Economic Journal: Applied Economics","Stoyanov_2012","article"
"764","10.1257/app.4.1.193","https://doi.org/10.1257%2Fapp.4.1.193","2012","jan","American Economic Association","4","1","193--211","Richard Friberg and Erik Grönqvist","Do Expert Reviews Affect the Demand for Wine?","American Economic Journal: Applied Economics","Friberg_2012","article"
"765","10.1257/app.4.4.94","https://doi.org/10.1257%2Fapp.4.4.94","2012","oct","American Economic Association","4","4","94--120","Jenny C Aker and Christopher Ksoll and Travis J Lybbert","Can Mobile Phones Improve Learning? Evidence from a Field Experiment in Niger","American Economic Journal: Applied Economics","Aker_2012","article"
"766","10.1257/app.4.4.140","https://doi.org/10.1257%2Fapp.4.4.140","2012","oct","American Economic Association","4","4","140--164","Jonathan Robinson","Limited Insurance within the Household: Evidence from a Field Experiment in Kenya","American Economic Journal: Applied Economics","Robinson_2012","article"
"767","10.1257/app.4.3.90","https://doi.org/10.1257%2Fapp.4.3.90","2012","jul","American Economic Association","4","3","90--115","Kristine M. Brown and Ron A. Laschever","When They{\textquotesingle}re Sixty-Four: Peer Effects and the Timing of Retirement","American Economic Journal: Applied Economics","Brown_2012","article"
"768","10.1257/app.4.3.28","https://doi.org/10.1257%2Fapp.4.3.28","2012","jul","American Economic Association","4","3","28--42","Torsten Santavirta","How Large Are the Effects from Temporary Changes in Family Environment: Evidence from a Child-Evacuation Program During World War {II}","American Economic Journal: Applied Economics","Santavirta_2012","article"
"769","10.1257/app.4.1.30","https://doi.org/10.1257%2Fapp.4.1.30","2012","jan","American Economic Association","4","1","30--48","Talia Bar and Asaf Zussman","Partisan Grading","American Economic Journal: Applied Economics","Bar_2012","article"
"770","10.1257/app.4.4.57","https://doi.org/10.1257%2Fapp.4.4.57","2012","oct","American Economic Association","4","4","57--93","David Card and Ana Rute Cardoso","Can Compulsory Military Service Raise Civilian Wages? Evidence from the Peacetime Draft in Portugal","American Economic Journal: Applied Economics","Card_2012","article"
"771","10.1257/app.4.4.254","https://doi.org/10.1257%2Fapp.4.4.254","2012","oct","American Economic Association","4","4","254--274","Jason M Lindo and Isaac D Swensen and Glen R Waddell","Are Big-Time Sports a Threat to Student Achievement?","American Economic Journal: Applied Economics","Lindo_2012","article"
"772","10.1257/app.4.3.116","https://doi.org/10.1257%2Fapp.4.3.116","2012","jul","American Economic Association","4","3","116--137","Craig L Garthwaite","The Economic Benefits of Pharmaceutical Innovations: The Case of Cox-2 Inhibitors","American Economic Journal: Applied Economics","Garthwaite_2012","article"
"773","10.1257/app.4.1.85","https://doi.org/10.1257%2Fapp.4.1.85","2012","jan","American Economic Association","4","1","85--108","Leah Platt Boustan","School Desegregation and Urban Change: Evidence from City Boundaries","American Economic Journal: Applied Economics","Platt_Boustan_2012","article"
"774","10.1257/app.4.1.245","https://doi.org/10.1257%2Fapp.4.1.245","2012","jan","American Economic Association","4","1","245--273","Tania Barham","Enhancing Cognitive Functioning: Medium-Term Effects of a Health and Family Planning Program in Matlab","American Economic Journal: Applied Economics","Barham_2012","article"
"775","10.1257/app.4.3.43","https://doi.org/10.1257%2Fapp.4.3.43","2012","jul","American Economic Association","4","3","43--63","Sandip Sukhtankar","Sweetening the Deal? Political Connections and Sugar Mills in India","American Economic Journal: Applied Economics","Sukhtankar_2012","article"
"776","10.1257/app.4.2.219","https://doi.org/10.1257%2Fapp.4.2.219","2012","apr","American Economic Association","4","2","219--246","Tanguy Brachet and Guy David and Andrea M Drechsler","The Effect of Shift Structure on Performance","American Economic Journal: Applied Economics","Brachet_2012","article"
"777","10.1257/app.1.3.135","https://doi.org/10.1257%2Fapp.1.3.135","2009","jun","American Economic Association","1","3","135--169","Giovanni Peri and Chad Sparber","Task Specialization, Immigration, and Wages","American Economic Journal: Applied Economics","Peri_2009","article"
"778","10.1257/app.1.2.35","https://doi.org/10.1257%2Fapp.1.2.35","2009","mar","American Economic Association","1","2","35--52","Alan S Gerber and Dean Karlan and Daniel Bergan","Does the Media Matter? A Field Experiment Measuring the Effect of Newspapers on Voting Behavior and Political Opinions","American Economic Journal: Applied Economics","Gerber_2009","article"
"779","10.1257/app.1.1.136","https://doi.org/10.1257%2Fapp.1.1.136","2009","jan","American Economic Association","1","1","136--163","Joshua Angrist and Daniel Lang and Philip Oreopoulos","Incentives and Services for College Achievement: Evidence from a Randomized Trial","American Economic Journal: Applied Economics","Angrist_2009","article"
"780","10.1257/app.1.4.200","https://doi.org/10.1257%2Fapp.1.4.200","2009","sep","American Economic Association","1","4","200--232","Miriam Bruhn and David McKenzie","In Pursuit of Balance: Randomization in Practice in Development Field Experiments","American Economic Journal: Applied Economics","Bruhn_2009","article"
"781","10.1257/app.1.3.111","https://doi.org/10.1257%2Fapp.1.3.111","2009","jun","American Economic Association","1","3","111--134","David Deming","Early Childhood Intervention and Life-Cycle Skill Development: Evidence from Head Start","American Economic Journal: Applied Economics","Deming_2009","article"
"782","10.1257/app.1.1.49","https://doi.org/10.1257%2Fapp.1.1.49","2009","jan","American Economic Association","1","1","49--85","Heather Royer","Separated at Girth: {US} Twin Estimates of the Effects of Birth Weight","American Economic Journal: Applied Economics","Royer_2009","article"
"783","10.1257/app.1.1.164","https://doi.org/10.1257%2Fapp.1.1.164","2009","jan","American Economic Association","1","1","164--182","Christopher Carpenter and Carlos Dobkin","The Effect of Alcohol Consumption on Mortality: Regression Discontinuity Evidence from the Minimum Drinking Age","American Economic Journal: Applied Economics","Carpenter_2009","article"
"784","10.1257/app.1.4.34","https://doi.org/10.1257%2Fapp.1.4.34","2009","sep","American Economic Association","1","4","34--68","Jonathan Guryan and Kory Kroft and Matthew J Notowidigdo","Peer Effects in the Workplace: Evidence from Random Groupings in Professional Golf Tournaments","American Economic Journal: Applied Economics","Guryan_2009","article"
"785","10.1257/app.1.1.219","https://doi.org/10.1257%2Fapp.1.1.219","2009","jan","American Economic Association","1","1","219--250","Shawn Cole","Fixing Market Failures or Fixing Elections? Agricultural Credit in India","American Economic Journal: Applied Economics","Cole_2009","article"
"786","10.1257/app.1.4.109","https://doi.org/10.1257%2Fapp.1.4.109","2009","sep","American Economic Association","1","4","109--139","Hilary W Hoynes and Diane Whitmore Schanzenbach","Consumption Responses to In-Kind Transfers: Evidence from the Introduction of the Food Stamp Program","American Economic Journal: Applied Economics","Hoynes_2009","article"
"787","10.1257/app.1.1.22","https://doi.org/10.1257%2Fapp.1.1.22","2009","jan","American Economic Association","1","1","22--48","Cally Ardington and Anne Case and Victoria Hosegood","Labor Supply Responses to Large Social Transfers: Longitudinal Evidence from South Africa","American Economic Journal: Applied Economics","Ardington_2009","article"
"788","10.1257/app.1.3.1","https://doi.org/10.1257%2Fapp.1.3.1","2009","jun","American Economic Association","1","3","1--32","Suresh de Mel and David McKenzie and Christopher Woodruff","Are Women More Credit Constrained? Experimental Evidence on Gender and Microenterprise Returns","American Economic Journal: Applied Economics","de_Mel_2009","article"
"789","10.1257/app.1.1.112","https://doi.org/10.1257%2Fapp.1.1.112","2009","jan","American Economic Association","1","1","112--135","Paul Glewwe and Michael Kremer and Sylvie Moulin","Many Children Left Behind? Textbooks and Test Scores in Kenya","American Economic Journal: Applied Economics","Glewwe_2009","article"
"790","10.1257/app.1.4.1","https://doi.org/10.1257%2Fapp.1.4.1","2009","sep","American Economic Association","1","4","1--33","Benjamin A Olken","Do Television and Radio Destroy Social Capital? Evidence from Indonesian Villages","American Economic Journal: Applied Economics","Olken_2009","article"
"791","10.1257/app.1.2.64","https://doi.org/10.1257%2Fapp.1.2.64","2009","mar","American Economic Association","1","2","64--87","Christina M Fong and Erzo F. P Luttmer","What Determines Giving to Hurricane Katrina Victims? Experimental Evidence on Racial Group Loyalty","American Economic Journal: Applied Economics","Fong_2009","article"
"792","10.1257/app.1.1.183","https://doi.org/10.1257%2Fapp.1.1.183","2009","jan","American Economic Association","1","1","183--218","Andrea Ichino and Enrico Moretti","Biological Gender Differences, Absenteeism, and the Earnings Gap","American Economic Journal: Applied Economics","Ichino_2009","article"
"793","10.1257/app.1.1.1","https://doi.org/10.1257%2Fapp.1.1.1","2009","jan","American Economic Association","1","1","1--21","Erica Field","Educational Debt Burden and Career Choice: Evidence from a Financial Aid Experiment at {NYU} Law School","American Economic Journal: Applied Economics","Field_2009","article"
"794","10.1257/app.1.1.86","https://doi.org/10.1257%2Fapp.1.1.86","2009","jan","American Economic Association","1","1","86--111","Sendhil Mullainathan and Ebonya Washington","Sticking with Your Vote: Cognitive Dissonance and Political Attitudes","American Economic Journal: Applied Economics","Mullainathan_2009","article"
"795","10.1257/app.1.3.170","https://doi.org/10.1257%2Fapp.1.3.170","2009","jun","American Economic Association","1","3","170--194","Jane G Fortson","{HIV}/{AIDS} and Fertility","American Economic Journal: Applied Economics","Fortson_2009","article"
"796","10.1257/app.1.3.33","https://doi.org/10.1257%2Fapp.1.3.33","2009","jun","American Economic Association","1","3","33--58","Brian A Jacob and Lars Lefgren","The Effect of Grade Retention on High School Completion","American Economic Journal: Applied Economics","Jacob_2009","article"
"797","10.1257/app.1.2.1","https://doi.org/10.1257%2Fapp.1.2.1","2009","mar","American Economic Association","1","2","1--34","Jason Abrevaya","Are There Missing Girls in the United States? Evidence from Birth Data","American Economic Journal: Applied Economics","Abrevaya_2009","article"
"798","10.1257/app.1.2.53","https://doi.org/10.1257%2Fapp.1.2.53","2009","mar","American Economic Association","1","2","53--63","Thomas Piketty and Nancy Qian","Income Inequality and Progressive Income Taxation in China and India, 1986{\textendash}2015","American Economic Journal: Applied Economics","Piketty_2009","article"
"799","10.1257/app.1.4.140","https://doi.org/10.1257%2Fapp.1.4.140","2009","sep","American Economic Association","1","4","140--169","Erica Field and Omar Robles and Maximo Torero","Iodine Deficiency and Schooling Attainment in Tanzania","American Economic Journal: Applied Economics","Field_2009","article"
"800","10.1257/app.1.3.59","https://doi.org/10.1257%2Fapp.1.3.59","2009","jun","American Economic Association","1","3","59--81","Sujata Visaria","Legal Reform and Loan Repayment: The Microeconomic Impact of Debt Recovery Tribunals in India","American Economic Journal: Applied Economics","Visaria_2009","article"
"801","10.1257/app.1.2.128","https://doi.org/10.1257%2Fapp.1.2.128","2009","mar","American Economic Association","1","2","128--149","Rebecca M Blank and Kerwin Kofi Charles and James M Sallee","A Cautionary Tale About the Use of Administrative Data: Evidence from Age of Marriage Laws","American Economic Journal: Applied Economics","Blank_2009","article"
"802","10.1257/app.1.4.69","https://doi.org/10.1257%2Fapp.1.4.69","2009","sep","American Economic Association","1","4","69--84","David S Lyle","The Effects of Peer Group Heterogeneity on the Production of Human Capital at West Point","American Economic Journal: Applied Economics","Lyle_2009","article"
